# energy(eV) alpha
4.584900000000000198e+00 2.210574924956957402e+05
4.606399999999999828e+00 2.237231718756737828e+05
4.628000000000000114e+00 2.265917716872281162e+05
4.649499999999999744e+00 2.295732509162681235e+05
4.671000000000000263e+00 2.325682268135359045e+05
4.692499999999999893e+00 2.355038042478012794e+05
4.714100000000000179e+00 2.383606714717427676e+05
4.735599999999999810e+00 2.411277450573862588e+05
4.757100000000000328e+00 2.439017671851655468e+05
4.778599999999999959e+00 2.467941026912402303e+05
4.800200000000000244e+00 2.499295384918869531e+05
4.821699999999999875e+00 2.534046582444942032e+05
4.843200000000000394e+00 2.572629806701030757e+05
4.864700000000000024e+00 2.614795540894848818e+05
4.886300000000000310e+00 2.659531746045371401e+05
4.907799999999999940e+00 2.705405657423257944e+05
4.929299999999999571e+00 2.750818836315847584e+05
4.950800000000000090e+00 2.794115468205937650e+05
4.972400000000000375e+00 2.834320222682377207e+05
4.993900000000000006e+00 2.870578168664868572e+05
5.015399999999999636e+00 2.902855325394428801e+05
5.036900000000000155e+00 2.931413300045085489e+05
5.058500000000000441e+00 2.957226893876532558e+05
5.080000000000000071e+00 2.981029522284155828e+05
5.101499999999999702e+00 3.004012349262356292e+05
5.123000000000000220e+00 3.026699587947385735e+05
5.144599999999999618e+00 3.049552526709525846e+05
5.166100000000000136e+00 3.072699668680017348e+05
5.187599999999999767e+00 3.096080677275022026e+05
5.209100000000000286e+00 3.119732253562474507e+05
5.230699999999999683e+00 3.143998323690511170e+05
5.252200000000000202e+00 3.168922149796274025e+05
5.273699999999999832e+00 3.194907244925735868e+05
5.295200000000000351e+00 3.222018282387625077e+05
5.316799999999999748e+00 3.249896267861470697e+05
5.338300000000000267e+00 3.277578858019118779e+05
5.359799999999999898e+00 3.303974946282347082e+05
5.381300000000000416e+00 3.327864611277056974e+05
5.402899999999999814e+00 3.347932656456326949e+05
5.424400000000000333e+00 3.362713975642156438e+05
5.445899999999999963e+00 3.371091902530707885e+05
5.467399999999999594e+00 3.371093856365711545e+05
5.488999999999999879e+00 3.361469907624626649e+05
5.510500000000000398e+00 3.340130619811898214e+05
5.532000000000000028e+00 3.306137968912759679e+05
5.553499999999999659e+00 3.259197716758313472e+05
5.575099999999999945e+00 3.200794177518927027e+05
5.596599999999999575e+00 3.133250427971808240e+05
5.618100000000000094e+00 3.060519352511631441e+05
5.639599999999999724e+00 2.986952813713895157e+05
5.661200000000000010e+00 2.916965132820042782e+05
5.682699999999999640e+00 2.854010886329801870e+05
5.704200000000000159e+00 2.801086753688364406e+05
5.725699999999999790e+00 2.760061773242976633e+05
5.747300000000000075e+00 2.731715713615362183e+05
5.768799999999999706e+00 2.716372310448000790e+05
5.790300000000000225e+00 2.713438425443152082e+05
5.811799999999999855e+00 2.721929701979194651e+05
5.833400000000000141e+00 2.740292616281197406e+05
5.854899999999999771e+00 2.766423932920306688e+05
5.876400000000000290e+00 2.798184557520402013e+05
5.897899999999999920e+00 2.833424141383482493e+05
5.919500000000000206e+00 2.870347133936719038e+05
5.940999999999999837e+00 2.907362413642703905e+05
5.962500000000000355e+00 2.943350781127642258e+05
5.983999999999999986e+00 2.977940642423190293e+05
6.005600000000000271e+00 3.011013782684164471e+05
6.027099999999999902e+00 3.042632276396257221e+05
6.048600000000000421e+00 3.072932578639923013e+05
6.070100000000000051e+00 3.102308095033261343e+05
6.091700000000000337e+00 3.130916331791587290e+05
6.113199999999999967e+00 3.159075060348988627e+05
6.134699999999999598e+00 3.187012206647861167e+05
6.156299999999999883e+00 3.214824076896714396e+05
6.177800000000000402e+00 3.242595289375700522e+05
6.199300000000000033e+00 3.270064748057592078e+05
6.220799999999999663e+00 3.296764624883041834e+05
6.242399999999999949e+00 3.321858850551646901e+05
6.263899999999999579e+00 3.344175179334110580e+05
6.285400000000000098e+00 3.362596235492508858e+05
6.306899999999999729e+00 3.375979245479414822e+05
6.328500000000000014e+00 3.383778112089345232e+05
6.349999999999999645e+00 3.385962821542962920e+05
