# energy(eV) alpha
1.088470000000000049e+01 9.762553600608356064e+05
1.090620000000000012e+01 9.660418404265375575e+05
1.092759999999999998e+01 9.559110524340000702e+05
1.094909999999999961e+01 9.459313313805382932e+05
1.097059999999999924e+01 9.362200518143330701e+05
1.099200000000000088e+01 9.268167517534840154e+05
1.101350000000000051e+01 9.177267268106151605e+05
1.103500000000000014e+01 9.089963725466756150e+05
1.105649999999999977e+01 9.006105104635456810e+05
1.107789999999999964e+01 8.924535487547417870e+05
1.109939999999999927e+01 8.844855379147059284e+05
1.112090000000000067e+01 8.766959214226384647e+05
1.114230000000000054e+01 8.689814269378279569e+05
1.116380000000000017e+01 8.612757837942499900e+05
1.118529999999999980e+01 8.535504880707701668e+05
1.120669999999999966e+01 8.457363039156551240e+05
1.122819999999999929e+01 8.377335180061324500e+05
1.124970000000000070e+01 8.295270788022655761e+05
1.127110000000000056e+01 8.209274327665086603e+05
1.129260000000000019e+01 8.119608826053320663e+05
1.131409999999999982e+01 8.024394794709562557e+05
1.133549999999999969e+01 7.923157891074038344e+05
1.135699999999999932e+01 7.815157301560634514e+05
1.137850000000000072e+01 7.699765211450086208e+05
1.140000000000000036e+01 7.576824204128602287e+05
1.142140000000000022e+01 7.446830903118991992e+05
1.144289999999999985e+01 7.309519850470578531e+05
1.146439999999999948e+01 7.166115451618939405e+05
1.148579999999999934e+01 7.016972860448313877e+05
1.150730000000000075e+01 6.863932476338908309e+05
1.152880000000000038e+01 6.708110618107337505e+05
1.155020000000000024e+01 6.550035849930202821e+05
1.157169999999999987e+01 6.391872574357680278e+05
1.159319999999999951e+01 6.235168469665107550e+05
1.161459999999999937e+01 6.080798404195797630e+05
1.163610000000000078e+01 5.929801594750389922e+05
1.165760000000000041e+01 5.782660728870016756e+05
1.167900000000000027e+01 5.641235888236715691e+05
1.170049999999999990e+01 5.504287757155495929e+05
1.172199999999999953e+01 5.372974743160178186e+05
1.174349999999999916e+01 5.246611343189970357e+05
1.176490000000000080e+01 5.123509472253792919e+05
1.178640000000000043e+01 5.004356758500002907e+05
1.180790000000000006e+01 4.887156036261907429e+05
1.182929999999999993e+01 4.771121469912971370e+05
1.185079999999999956e+01 4.655835116885015741e+05
1.187229999999999919e+01 4.540884576206214842e+05
1.189370000000000083e+01 4.425420281612550025e+05
1.191520000000000046e+01 4.310581385948602110e+05
1.193670000000000009e+01 4.196443695899159648e+05
1.195809999999999995e+01 4.084285379666251247e+05
1.197959999999999958e+01 3.974976419686938170e+05
1.200109999999999921e+01 3.869345486943325959e+05
1.202250000000000085e+01 3.768345662982817739e+05
1.204400000000000048e+01 3.672182073244160856e+05
1.206550000000000011e+01 3.581814994780486450e+05
1.208699999999999974e+01 3.496065023227562197e+05
1.210839999999999961e+01 3.415722693595573655e+05
1.212989999999999924e+01 3.339763223473597900e+05
1.215140000000000065e+01 3.268488696849231492e+05
1.217280000000000051e+01 3.200906472748631495e+05
1.219430000000000014e+01 3.137094124414413236e+05
1.221579999999999977e+01 3.077287162138174172e+05
1.223719999999999963e+01 3.021899885333142010e+05
1.225869999999999926e+01 2.970806679888432845e+05
1.228020000000000067e+01 2.925162418923416990e+05
1.230160000000000053e+01 2.884709728854434215e+05
1.232310000000000016e+01 2.850896061888023396e+05
1.234459999999999980e+01 2.822905031903060735e+05
1.236609999999999943e+01 2.800005754143026425e+05
1.238749999999999929e+01 2.783541488001232501e+05
1.240900000000000070e+01 2.771806625100187375e+05
1.243050000000000033e+01 2.765317190427694586e+05
1.245190000000000019e+01 2.761874567088897456e+05
