# energy(eV) alpha
7.833300000000000374e+00 8.814108684818983311e+05
7.854300000000000281e+00 8.894294533340252237e+05
7.875300000000000189e+00 8.969237933528189315e+05
7.896300000000000097e+00 9.038610057773151202e+05
7.917300000000000004e+00 9.102246251454347512e+05
7.938299999999999912e+00 9.159848744476091815e+05
7.959299999999999820e+00 9.211480632312563248e+05
7.980299999999999727e+00 9.257215036159002921e+05
8.001300000000000523e+00 9.297225275983616011e+05
8.022299999999999542e+00 9.331791313102828572e+05
8.043300000000000338e+00 9.361504134867452085e+05
8.064299999999999358e+00 9.387423764628581703e+05
8.085300000000000153e+00 9.410243793352488428e+05
8.106299999999999173e+00 9.431199977817811305e+05
8.127299999999999969e+00 9.451577415338014252e+05
8.148300000000000765e+00 9.472364179521333426e+05
8.169299999999999784e+00 9.494726875918161822e+05
8.190300000000000580e+00 9.519688080224980367e+05
8.211299999999999599e+00 9.547332832192810019e+05
8.232300000000000395e+00 9.577963011402547127e+05
8.253299999999999415e+00 9.611164032957052113e+05
8.274300000000000210e+00 9.646218371698716655e+05
8.295299999999999230e+00 9.681929353245451348e+05
8.316300000000000026e+00 9.716955481252864702e+05
8.337300000000000821e+00 9.749953509444259107e+05
8.358299999999999841e+00 9.779313518541199155e+05
8.379300000000000637e+00 9.804094477612966439e+05
8.400299999999999656e+00 9.822864851358615560e+05
8.421300000000000452e+00 9.835405800499053439e+05
8.442299999999999471e+00 9.841022008421624778e+05
8.463300000000000267e+00 9.839548529117385624e+05
8.484299999999999287e+00 9.831362186781907221e+05
8.505300000000000082e+00 9.816103042820403352e+05
8.526300000000000878e+00 9.794547667368637631e+05
8.547299999999999898e+00 9.766281562582859769e+05
8.568300000000000693e+00 9.731693671585912816e+05
8.589299999999999713e+00 9.690942317270423518e+05
8.610300000000000509e+00 9.643908537495844066e+05
8.631299999999999528e+00 9.590766213606684469e+05
8.652300000000000324e+00 9.531470271079459926e+05
8.673299999999999343e+00 9.466615197600200772e+05
8.694300000000000139e+00 9.396591590567622334e+05
8.715299999999999159e+00 9.322204940465101972e+05
8.736299999999999955e+00 9.244547313344897702e+05
8.757300000000000750e+00 9.163871551506170072e+05
8.778299999999999770e+00 9.081158542656302452e+05
8.799300000000000566e+00 8.997061309336820850e+05
8.820299999999999585e+00 8.911775199896864360e+05
8.841300000000000381e+00 8.824936297511059092e+05
8.862299999999999400e+00 8.736600290631045355e+05
8.883300000000000196e+00 8.645964136781408451e+05
8.904299999999999216e+00 8.552594147206266643e+05
8.925300000000000011e+00 8.455778486756529892e+05
8.946300000000000807e+00 8.355309493174519157e+05
8.967299999999999827e+00 8.250658657501206035e+05
8.988300000000000622e+00 8.141685116831605555e+05
9.009299999999999642e+00 8.028993976697279140e+05
9.030300000000000438e+00 7.913084652271183440e+05
9.051299999999999457e+00 7.795319825827028835e+05
9.072300000000000253e+00 7.677067462553376099e+05
9.093299999999999272e+00 7.559618192893342348e+05
9.114300000000000068e+00 7.444204579746606760e+05
9.135300000000000864e+00 7.332750577959007351e+05
9.156299999999999883e+00 7.226671439714385197e+05
9.177300000000000679e+00 7.125700652086791815e+05
9.198299999999999699e+00 7.031101776265040971e+05
9.219300000000000495e+00 6.942568765441797441e+05
9.240299999999999514e+00 6.859881411246289499e+05
9.261300000000000310e+00 6.782367634028262692e+05
9.282299999999999329e+00 6.709591229544666130e+05
9.303300000000000125e+00 6.640058480382926064e+05
9.324299999999999145e+00 6.573715619229067815e+05
9.345299999999999940e+00 6.509283743859966053e+05
9.366300000000000736e+00 6.446040149727888638e+05
9.387299999999999756e+00 6.383172163534638239e+05
9.408300000000000551e+00 6.320620066178288544e+05
9.429299999999999571e+00 6.257374471579309320e+05
9.450300000000000367e+00 6.192463660630547674e+05
9.471299999999999386e+00 6.126319245638735592e+05
9.492300000000000182e+00 6.057652804166892311e+05
9.513299999999999201e+00 5.986471625725798076e+05
9.534299999999999997e+00 5.912773612305809511e+05
9.555300000000000793e+00 5.836021122800760204e+05
9.576299999999999812e+00 5.756139876389499987e+05
9.597300000000000608e+00 5.673348177169814007e+05
9.618299999999999628e+00 5.587998303187927231e+05
9.639300000000000423e+00 5.500160176688547945e+05
9.660299999999999443e+00 5.411042935591322603e+05
9.681300000000000239e+00 5.320460942189703928e+05
9.702299999999999258e+00 5.229374168039625511e+05
9.723300000000000054e+00 5.139199259588340647e+05
9.744300000000000850e+00 5.050019179604603560e+05
9.765299999999999869e+00 4.962588661669695866e+05
9.786300000000000665e+00 4.877678400192463887e+05
9.807299999999999685e+00 4.796181531366221607e+05
9.828300000000000480e+00 4.718063428481515148e+05
9.849299999999999500e+00 4.642656858336338191e+05
9.870300000000000296e+00 4.571165925111984834e+05
9.891299999999999315e+00 4.503602414855692186e+05
9.912300000000000111e+00 4.439733861001961050e+05
9.933299999999999130e+00 4.379316364422201295e+05
9.954299999999999926e+00 4.322790979784670635e+05
9.975300000000000722e+00 4.270109078129133559e+05
9.996299999999999741e+00 4.221182086070993100e+05
1.001730000000000054e+01 4.176370410584637430e+05
1.003829999999999956e+01 4.134955035414805170e+05
1.005930000000000035e+01 4.097773590115767438e+05
1.008029999999999937e+01 4.064736492950099637e+05
1.010130000000000017e+01 4.034523616663345601e+05
1.012229999999999919e+01 4.006976870429838891e+05
1.014329999999999998e+01 3.981178021200303920e+05
1.016430000000000078e+01 3.956850765183687326e+05
1.018529999999999980e+01 3.932752994783482864e+05
1.020630000000000059e+01 3.907812700535744079e+05
1.022729999999999961e+01 3.880950653754865634e+05
1.024830000000000041e+01 3.851567323932731524e+05
1.026929999999999943e+01 3.818924613074844237e+05
1.029030000000000022e+01 3.782054327226431924e+05
1.031129999999999924e+01 3.740359764852543012e+05
1.033230000000000004e+01 3.694461235959607293e+05
