# energy(eV) alpha
5.381800000000000139e+00 3.838236254197598319e+05
5.403100000000000236e+00 3.844329946729692747e+05
5.424400000000000333e+00 3.854344407486974378e+05
5.445599999999999774e+00 3.867935584143443848e+05
5.466899999999999871e+00 3.885273648505074088e+05
5.488199999999999967e+00 3.906586270193383680e+05
5.509500000000000064e+00 3.933034942745617591e+05
5.530700000000000394e+00 3.966128324227312696e+05
5.551999999999999602e+00 4.007676508059768821e+05
5.573299999999999699e+00 4.059391903030741960e+05
5.594500000000000028e+00 4.122428060933225206e+05
5.615800000000000125e+00 4.197161747547138366e+05
5.637100000000000222e+00 4.282679023864057381e+05
5.658400000000000318e+00 4.376897169538817252e+05
5.679599999999999760e+00 4.476663201028800686e+05
5.700899999999999856e+00 4.578447125747261452e+05
5.722199999999999953e+00 4.678459157800199464e+05
5.743400000000000283e+00 4.773695872533249203e+05
5.764700000000000379e+00 4.862021931517880294e+05
5.785999999999999588e+00 4.943012708297360223e+05
5.807299999999999685e+00 5.017010193533843267e+05
5.828500000000000014e+00 5.085645364982822794e+05
5.849800000000000111e+00 5.151074740755097009e+05
5.871100000000000207e+00 5.215227742861951119e+05
5.892400000000000304e+00 5.279335607921768678e+05
5.913599999999999746e+00 5.343919552100058645e+05
5.934899999999999842e+00 5.408340638942848891e+05
5.956199999999999939e+00 5.470950231995611684e+05
5.977400000000000269e+00 5.529712062528124079e+05
5.998700000000000365e+00 5.582600914882576326e+05
6.019999999999999574e+00 5.627583354363198159e+05
6.041299999999999670e+00 5.663347356926071225e+05
6.062500000000000000e+00 5.689152067039349349e+05
6.083800000000000097e+00 5.705543880700109294e+05
6.105100000000000193e+00 5.713395681503751548e+05
6.126299999999999635e+00 5.714030855496219592e+05
6.147599999999999731e+00 5.709807395035221707e+05
6.168899999999999828e+00 5.702380471906199818e+05
6.190199999999999925e+00 5.693550534981474048e+05
6.211400000000000254e+00 5.684690330003084382e+05
6.232700000000000351e+00 5.677149125122166006e+05
6.253999999999999559e+00 5.671221157668500673e+05
6.275199999999999889e+00 5.667034544802454766e+05
6.296499999999999986e+00 5.664548675650842488e+05
6.317800000000000082e+00 5.663413964911395451e+05
6.339100000000000179e+00 5.663019994980026968e+05
6.360299999999999621e+00 5.662939618364652852e+05
6.381599999999999717e+00 5.662828966452678433e+05
6.402899999999999814e+00 5.662634716283398448e+05
6.424199999999999910e+00 5.662623657821597299e+05
6.445400000000000240e+00 5.663614115448900266e+05
6.466700000000000337e+00 5.666440801868409617e+05
6.488000000000000433e+00 5.672358651517890394e+05
6.509199999999999875e+00 5.681907977230801480e+05
6.530499999999999972e+00 5.695825748705322621e+05
6.551800000000000068e+00 5.713584093962430488e+05
6.573100000000000165e+00 5.734543796886400087e+05
6.594299999999999606e+00 5.756845181445289636e+05
6.615599999999999703e+00 5.779142048153070500e+05
6.636899999999999800e+00 5.799339321650100173e+05
6.658100000000000129e+00 5.815531461248759879e+05
6.679400000000000226e+00 5.826182495743053732e+05
6.700700000000000323e+00 5.829929962676983560e+05
6.722000000000000419e+00 5.825886003902762895e+05
6.743199999999999861e+00 5.813310645403810777e+05
6.764499999999999957e+00 5.792481753362391610e+05
6.785800000000000054e+00 5.763852442705170251e+05
6.807100000000000151e+00 5.728708581307415152e+05
6.828299999999999592e+00 5.688595056546455016e+05
6.849599999999999689e+00 5.646141516243573278e+05
6.870899999999999785e+00 5.603616312920948258e+05
6.892100000000000115e+00 5.563101377804675139e+05
6.913400000000000212e+00 5.526783997441016836e+05
6.934700000000000308e+00 5.495566592737307074e+05
6.956000000000000405e+00 5.469829288909998722e+05
6.977199999999999847e+00 5.448820195596342674e+05
6.998499999999999943e+00 5.431862289214009652e+05
7.019800000000000040e+00 5.417227984072495019e+05
7.041000000000000369e+00 5.403630100326704560e+05
7.062299999999999578e+00 5.390061949939585757e+05
7.083599999999999675e+00 5.376071294326838106e+05
7.104899999999999771e+00 5.361712841206641169e+05
7.126100000000000101e+00 5.347957357389791869e+05
7.147400000000000198e+00 5.336154190299832262e+05
7.168700000000000294e+00 5.328140963163253618e+05
7.189899999999999736e+00 5.325776231694989838e+05
7.211199999999999832e+00 5.331034414538777201e+05
7.232499999999999929e+00 5.345153561763208127e+05
7.253800000000000026e+00 5.368899505847607506e+05
7.275000000000000355e+00 5.402412016501504695e+05
7.296299999999999564e+00 5.444490439088387648e+05
7.317599999999999660e+00 5.493590850819546031e+05
