# energy(eV) alpha
7.210600000000000342e+00 5.985052949584926246e+05
7.229199999999999626e+00 5.991780748893044656e+05
7.247799999999999798e+00 6.003273605293601286e+05
7.266499999999999737e+00 6.019336000632778741e+05
7.285099999999999909e+00 6.038847318807207048e+05
7.303700000000000081e+00 6.060773261658032425e+05
7.322400000000000020e+00 6.084149578728020424e+05
7.341000000000000192e+00 6.107515542307047872e+05
7.359600000000000364e+00 6.129800284571297234e+05
7.378199999999999648e+00 6.150231370406993665e+05
7.396899999999999586e+00 6.168041889322223142e+05
7.415499999999999758e+00 6.182838968018516898e+05
7.434099999999999930e+00 6.194233381490056636e+05
7.452799999999999869e+00 6.202716501280860975e+05
7.471400000000000041e+00 6.208024190924330615e+05
7.490000000000000213e+00 6.210965180211585248e+05
7.508700000000000152e+00 6.211605875523533905e+05
7.527300000000000324e+00 6.210383981728818035e+05
7.545899999999999608e+00 6.207658896220662864e+05
7.564600000000000435e+00 6.203492713965474395e+05
7.583199999999999719e+00 6.197942280221738620e+05
7.601799999999999891e+00 6.190832805899634259e+05
7.620499999999999829e+00 6.182371610353080323e+05
7.639100000000000001e+00 6.172044468469260028e+05
7.657700000000000173e+00 6.159672960101393983e+05
7.676400000000000112e+00 6.145127717927015619e+05
7.695000000000000284e+00 6.128281681914170040e+05
7.713599999999999568e+00 6.109152665051907534e+05
7.732300000000000395e+00 6.088451242084779078e+05
7.750899999999999679e+00 6.066160872951194178e+05
7.769499999999999851e+00 6.043090556799849728e+05
7.788199999999999790e+00 6.019791904353961581e+05
7.806799999999999962e+00 5.996929128830948612e+05
7.825400000000000134e+00 5.975049814735999098e+05
7.844000000000000306e+00 5.954743327113898704e+05
7.862700000000000244e+00 5.936490685970351333e+05
7.881300000000000416e+00 5.920579711044855649e+05
7.899899999999999700e+00 5.907088878759137588e+05
7.918599999999999639e+00 5.896301487518631620e+05
7.937199999999999811e+00 5.887911176164969802e+05
7.955799999999999983e+00 5.881800089670253219e+05
7.974499999999999922e+00 5.877687196604533819e+05
7.993100000000000094e+00 5.874836697010369971e+05
8.011699999999999378e+00 5.872837222495296737e+05
8.030400000000000205e+00 5.870738591999105411e+05
8.048999999999999488e+00 5.868258101266311714e+05
8.067600000000000549e+00 5.864543549976366339e+05
8.086299999999999599e+00 5.859285443915812066e+05
8.104900000000000659e+00 5.852214395818520570e+05
8.123499999999999943e+00 5.843404022152498364e+05
8.142200000000000770e+00 5.833247724988874979e+05
8.160800000000000054e+00 5.821804314994866727e+05
8.179399999999999338e+00 5.810026664879441960e+05
8.198100000000000165e+00 5.798328279772433452e+05
8.216699999999999449e+00 5.787451690167855704e+05
8.235300000000000509e+00 5.777546218774359440e+05
8.253999999999999559e+00 5.769626804291763110e+05
8.272600000000000620e+00 5.763182826773463748e+05
8.291199999999999903e+00 5.758664154690747382e+05
8.309799999999999187e+00 5.755997201857175678e+05
8.328500000000000014e+00 5.755282664510166505e+05
8.347099999999999298e+00 5.756313371421061456e+05
8.365700000000000358e+00 5.759666525160834426e+05
8.384399999999999409e+00 5.765608872789809247e+05
8.403000000000000469e+00 5.774286362320893677e+05
8.421599999999999753e+00 5.786467151294260984e+05
8.440300000000000580e+00 5.802970514812067850e+05
8.458899999999999864e+00 5.824056492607671535e+05
8.477499999999999147e+00 5.850465169176462805e+05
8.496199999999999974e+00 5.882814840126979398e+05
8.514799999999999258e+00 5.921001666903006844e+05
8.533400000000000318e+00 5.965323800387576921e+05
8.552099999999999369e+00 6.015697981310524046e+05
8.570700000000000429e+00 6.071431481795884902e+05
8.589299999999999713e+00 6.132437966937042074e+05
8.608000000000000540e+00 6.197902466434504604e+05
8.626599999999999824e+00 6.266849499702381436e+05
8.645200000000000884e+00 6.338916209669308737e+05
8.663899999999999935e+00 6.413395844475385966e+05
8.682499999999999218e+00 6.489623687059007352e+05
8.701100000000000279e+00 6.567483613641764969e+05
8.719699999999999562e+00 6.646993320443554549e+05
8.738400000000000389e+00 6.728263659557960927e+05
8.756999999999999673e+00 6.811472725323427003e+05
8.775600000000000733e+00 6.897511167031796649e+05
8.794299999999999784e+00 6.986549302729810588e+05
8.812900000000000844e+00 7.079477120691669406e+05
8.831500000000000128e+00 7.176521603960507782e+05
8.850199999999999179e+00 7.278329732148455223e+05
8.868800000000000239e+00 7.384526309086278779e+05
8.887399999999999523e+00 7.495510806212750031e+05
8.906100000000000350e+00 7.610475545289408183e+05
8.924699999999999633e+00 7.729123487233136548e+05
8.943300000000000693e+00 7.850335541053918423e+05
8.961999999999999744e+00 7.973300592430558754e+05
8.980600000000000804e+00 8.096338622658950044e+05
8.999200000000000088e+00 8.218872585901460843e+05
9.017899999999999139e+00 8.339653976969486102e+05
9.036500000000000199e+00 8.457293152815065114e+05
9.055099999999999483e+00 8.571152460668584099e+05
9.073800000000000310e+00 8.680709233646056382e+05
9.092399999999999594e+00 8.784988045072495006e+05
9.111000000000000654e+00 8.883946700075124390e+05
9.129699999999999704e+00 8.977854219853952527e+05
9.148300000000000765e+00 9.066290924239121377e+05
9.166900000000000048e+00 9.149459273975929245e+05
9.185499999999999332e+00 9.227535470886692638e+05
9.204200000000000159e+00 9.300918973231557757e+05
9.222799999999999443e+00 9.369538450113508152e+05
9.241400000000000503e+00 9.433606980026280507e+05
9.260099999999999554e+00 9.493491505002664635e+05
9.278700000000000614e+00 9.549484240264071850e+05
9.297299999999999898e+00 9.601679563406737288e+05
9.316000000000000725e+00 9.650918967055057874e+05
9.334600000000000009e+00 9.697171703118281439e+05
9.353199999999999292e+00 9.741415078931227326e+05
9.371900000000000119e+00 9.783804600498840446e+05
9.390499999999999403e+00 9.824326423192160437e+05
9.409100000000000463e+00 9.863560809693016345e+05
9.427799999999999514e+00 9.900818793576639146e+05
9.446400000000000574e+00 9.935605148852387210e+05
9.464999999999999858e+00 9.967411176649065455e+05
9.483700000000000685e+00 9.995492121614211937e+05
9.502299999999999969e+00 1.001855989298076951e+06
9.520899999999999253e+00 1.003568038230967359e+06
9.539600000000000080e+00 1.004615737608300871e+06
9.558199999999999363e+00 1.004878765948439017e+06
9.576800000000000423e+00 1.004296413716753363e+06
9.595499999999999474e+00 1.002785040172435925e+06
9.614100000000000534e+00 1.000315458068775944e+06
9.632699999999999818e+00 9.968245748713378562e+05
9.651300000000000878e+00 9.923258285968881100e+05
9.669999999999999929e+00 9.868173875331598101e+05
9.688599999999999213e+00 9.802885221535568126e+05
9.707200000000000273e+00 9.728088496070908150e+05
9.725899999999999324e+00 9.644241291363704950e+05
9.744500000000000384e+00 9.552005027766251005e+05
9.763099999999999667e+00 9.451986423728301888e+05
9.781800000000000495e+00 9.345411726555880159e+05
9.800399999999999778e+00 9.232889664431248093e+05
9.819000000000000838e+00 9.115292534083235078e+05
9.837699999999999889e+00 8.993691896404590225e+05
9.856299999999999173e+00 8.868500721176745137e+05
9.874900000000000233e+00 8.740682083512246609e+05
9.893599999999999284e+00 8.611232498187738238e+05
9.912200000000000344e+00 8.480600165914309910e+05
9.930799999999999628e+00 8.349052894439678639e+05
9.949500000000000455e+00 8.218137949483856792e+05
9.968099999999999739e+00 8.087641636348533211e+05
9.986700000000000799e+00 7.958336965192143107e+05
1.000539999999999985e+01 7.830785643083195901e+05
1.002399999999999913e+01 7.705483863235708559e+05
1.004260000000000019e+01 7.582978349471167894e+05
1.006119999999999948e+01 7.462712847031777492e+05
1.007990000000000030e+01 7.346012783719077706e+05
1.009849999999999959e+01 7.231654802829219261e+05
1.011710000000000065e+01 7.120566031963947462e+05
1.013579999999999970e+01 7.012097007315842202e+05
1.015440000000000076e+01 6.906354045377100119e+05
1.017300000000000004e+01 6.803088929604935693e+05
1.019170000000000087e+01 6.701660128229567781e+05
1.021030000000000015e+01 6.602218780451087514e+05
1.022889999999999944e+01 6.504092653131006518e+05
1.024760000000000026e+01 6.406637077639127383e+05
1.026619999999999955e+01 6.310228709874353372e+05
1.028480000000000061e+01 6.214135180889149196e+05
1.030349999999999966e+01 6.118999105445863679e+05
1.032210000000000072e+01 6.023369196532700444e+05
1.034070000000000000e+01 5.927187886215982726e+05
1.035940000000000083e+01 5.831090160213545896e+05
1.037800000000000011e+01 5.734311738213498611e+05
1.039659999999999940e+01 5.636807160841067089e+05
1.041530000000000022e+01 5.538241718953555683e+05
1.043389999999999951e+01 5.438861272695446387e+05
1.045250000000000057e+01 5.338493763489213306e+05
1.047119999999999962e+01 5.237315820522659924e+05
1.048980000000000068e+01 5.135761444999238593e+05
