# energy(eV) alpha
4.969800000000000217e+00 5.405247500087203225e+05
4.990899999999999892e+00 5.420457571208118461e+05
5.011999999999999567e+00 5.433488074565349380e+05
5.033000000000000362e+00 5.444238524740631692e+05
5.054100000000000037e+00 5.452933757975968765e+05
5.075099999999999945e+00 5.459535453888821648e+05
5.096199999999999619e+00 5.464383995929625817e+05
5.117300000000000182e+00 5.467767149303733604e+05
5.138300000000000090e+00 5.469806705517038936e+05
5.159399999999999764e+00 5.471141442326091928e+05
5.180399999999999672e+00 5.472092435849495232e+05
5.201500000000000234e+00 5.473185968447484775e+05
5.222500000000000142e+00 5.474405888840759872e+05
5.243599999999999817e+00 5.476214777699745027e+05
5.264700000000000379e+00 5.478579087604931556e+05
5.285700000000000287e+00 5.481224381114678690e+05
5.306799999999999962e+00 5.484119939788043266e+05
5.327799999999999869e+00 5.486555925842388533e+05
5.348900000000000432e+00 5.488388495712144068e+05
5.370000000000000107e+00 5.489128634116258472e+05
5.391000000000000014e+00 5.488211848742950242e+05
5.412099999999999689e+00 5.485529270433745114e+05
5.433099999999999596e+00 5.480699339444410289e+05
5.454200000000000159e+00 5.474076371328341775e+05
5.475299999999999834e+00 5.465508122370331548e+05
5.496299999999999741e+00 5.455183665048558032e+05
5.517400000000000304e+00 5.443730976376631297e+05
5.538400000000000212e+00 5.431230121886167908e+05
5.559499999999999886e+00 5.418137823335533030e+05
5.580499999999999794e+00 5.404483946815734962e+05
5.601600000000000357e+00 5.390758357284615049e+05
5.622700000000000031e+00 5.376894235723512247e+05
5.643699999999999939e+00 5.363002355528803309e+05
5.664799999999999613e+00 5.349204467228114372e+05
5.685800000000000409e+00 5.335695721827499801e+05
5.706900000000000084e+00 5.322743111996432999e+05
5.727999999999999758e+00 5.310338593627127120e+05
5.748999999999999666e+00 5.298732174543197034e+05
5.770100000000000229e+00 5.288364845051397569e+05
5.791100000000000136e+00 5.278862142991720466e+05
5.812199999999999811e+00 5.270659091494376771e+05
5.833199999999999719e+00 5.263254379409970716e+05
5.854300000000000281e+00 5.256647166778389364e+05
5.875399999999999956e+00 5.250421619536046637e+05
5.896399999999999864e+00 5.244204000809750287e+05
5.917500000000000426e+00 5.238039173784032464e+05
5.938500000000000334e+00 5.231558553090632777e+05
5.959600000000000009e+00 5.224948345787345315e+05
5.980699999999999683e+00 5.218488490627239808e+05
6.001699999999999591e+00 5.212359030266483896e+05
6.022800000000000153e+00 5.207003513132549706e+05
6.043800000000000061e+00 5.202992678989137639e+05
6.064899999999999736e+00 5.200952008990895119e+05
6.086000000000000298e+00 5.201412401121307048e+05
6.107000000000000206e+00 5.204498595445868559e+05
6.128099999999999881e+00 5.210843846621054108e+05
6.149099999999999788e+00 5.220117100779988687e+05
6.170200000000000351e+00 5.232679054936438915e+05
6.191200000000000259e+00 5.247856544466401683e+05
6.212299999999999933e+00 5.265541604342975188e+05
6.233399999999999608e+00 5.285306817167439731e+05
6.254400000000000404e+00 5.306665848806634312e+05
